"id","iot_tbl","iot_fld","storage_type","src_disconn","samp_freq_mismatch","samp_freq_diag_time","samp_freq_clr_time","conv_amp_factor","norm_val","auto_mon_max_val","auto_clr_max_val","max_val_thres","max_val_estab_time","max_val_clr_time","auto_mon_min_val","auto_clr_min_val","min_val_thres","min_val_estab_time","min_val_clr_time","auto_mon_rate_chg","auto_clr_rate_chg","rate_chg_thres","rate_chg_estab_time","rate_chg_clr_time","auto_mon_dead_zone","auto_clr_dead_zone","dead_zone_thres_z1","dead_zone_thres_v1","dead_zone_thres_v2","dead_zone_thres_v3","created_at","updated_at","site_id","conv_amp_factor_sign","norm_val_sign"
2042,root.ln.`1522125219418180352`,"4305_23641",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2043,root.ln.`1522125219418180352`,"4305_23845",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2044,root.ln.`1522125219418180352`,"4305_24049",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2045,root.ln.`1522125219418180352`,"4305_24253",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2046,root.ln.`1522125219418180352`,"4305_24457",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2047,root.ln.`1522125219418180352`,"4305_24661",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2048,root.ln.`1522125219418180352`,"4305_24865",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2049,root.ln.`1522125219418180352`,"4305_25069",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2050,root.ln.`1522125219418180352`,"4305_25273",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2051,root.ln.`1522125219418180352`,"4305_25477",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2052,root.ln.`1522125219418180352`,"4301_16490",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2053,root.ln.`1522125219418180352`,"4301_16679",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2054,root.ln.`1522125219418180352`,"4301_16868",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2055,root.ln.`1522125219418180352`,"4301_17057",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2056,root.ln.`1522125219418180352`,"4301_17246",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2057,root.ln.`1522125219418180352`,"4301_17435",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2058,root.ln.`1522125219418180352`,"4301_17624",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2059,root.ln.`1522125219418180352`,"4301_17813",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2060,root.ln.`1522125219418180352`,"4301_18002",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2061,root.ln.`1522125219418180352`,"4301_18191",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2062,root.ln.`1522125219418180352`,"4301_18380",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2063,root.ln.`1522125219418180352`,"4301_18569",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2064,root.ln.`1522125219418180352`,"4301_18758",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2065,root.ln.`1522125219418180352`,"4301_18947",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2066,root.ln.`1522125219418180352`,"4301_19136",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2067,root.ln.`1522125219418180352`,"4301_19325",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2068,root.ln.`1522125219418180352`,"4302_16490",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2069,root.ln.`1522125219418180352`,"4302_16679",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2070,root.ln.`1522125219418180352`,"4302_16868",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2071,root.ln.`1522125219418180352`,"4302_17057",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2072,root.ln.`1522125219418180352`,"4302_17246",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2073,root.ln.`1522125219418180352`,"4302_17435",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2074,root.ln.`1522125219418180352`,"4302_17624",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2075,root.ln.`1522125219418180352`,"4302_17813",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2076,root.ln.`1522125219418180352`,"4302_18002",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2077,root.ln.`1522125219418180352`,"4302_18191",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2078,root.ln.`1522125219418180352`,"4302_18380",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2079,root.ln.`1522125219418180352`,"4302_18569",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2080,root.ln.`1522125219418180352`,"4302_18758",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2081,root.ln.`1522125219418180352`,"4302_18947",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2082,root.ln.`1522125219418180352`,"4302_19136",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2083,root.ln.`1522125219418180352`,"4302_19325",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2084,root.ln.`1522125219418180352`,"4501_16418",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2085,root.ln.`1522125219418180352`,"4501_16543",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2086,root.ln.`1522125219418180352`,"4501_16668",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2087,root.ln.`1522125219418180352`,"4501_16793",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2088,root.ln.`1522125219418180352`,"4501_16918",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2089,root.ln.`1522125219418180352`,"4501_17043",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2090,root.ln.`1522125219418180352`,"4501_17168",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2091,root.ln.`1522125219418180352`,"4501_17293",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2092,root.ln.`1522125219418180352`,"4501_17418",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2093,root.ln.`1522125219418180352`,"4501_17543",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2094,root.ln.`1522125219418180352`,"4501_17668",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2095,root.ln.`1522125219418180352`,"4501_17793",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2096,root.ln.`1522125219418180352`,"4501_17918",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2097,root.ln.`1522125219418180352`,"4501_18043",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2098,root.ln.`1522125219418180352`,"4501_18168",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2099,root.ln.`1522125219418180352`,"4501_18293",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2100,root.ln.`1522125219418180352`,"4501_18418",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2101,root.ln.`1522125219418180352`,"4501_18543",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2102,root.ln.`1522125219418180352`,"4501_18668",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2103,root.ln.`1522125219418180352`,"4501_18793",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2104,root.ln.`1522125219418180352`,"4501_18918",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2105,root.ln.`1522125219418180352`,"4501_19043",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2106,root.ln.`1522125219418180352`,"4501_19168",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2107,root.ln.`1522125219418180352`,"4501_19293",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2108,root.ln.`1522125219418180352`,"4501_19418",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2109,root.ln.`1522125219418180352`,"4501_19543",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2110,root.ln.`1522125219418180352`,"4501_19668",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2111,root.ln.`1522125219418180352`,"4305_16575",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2112,root.ln.`1522125219418180352`,"4305_16779",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2113,root.ln.`1522125219418180352`,"4305_16983",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2114,root.ln.`1522125219418180352`,"4305_17187",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2115,root.ln.`1522125219418180352`,"4305_17391",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2116,root.ln.`1522125219418180352`,"4305_17595",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2117,root.ln.`1522125219418180352`,"4305_17799",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2118,root.ln.`1522125219418180352`,"4305_18003",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2119,root.ln.`1522125219418180352`,"4305_18207",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2120,root.ln.`1522125219418180352`,"4305_18411",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2121,root.ln.`1522125219418180352`,"4305_18615",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2122,root.ln.`1522125219418180352`,"4305_18819",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2123,root.ln.`1522125219418180352`,"4305_19023",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2124,root.ln.`1522125219418180352`,"4305_19227",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2125,root.ln.`1522125219418180352`,"4305_19431",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
2126,root.ln.`1522125219418180352`,"4305_19635",float,true,true,"30.0","45.0",,1.0,false,false,150.0,"45.0","45.0",false,false,-25.0,"30.0","30.0",true,true,10.0,"30.0","45.0",true,true,45.0,0.01,0.01,0.01,2025-07-07 09:12:12.513,2025-07-07 09:12:12.513,"1522125219418180352",false,true
